Material;Material Group;Billing doc. date;Billing doc. Month/Year;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty /KG;Bulk Ex Work Price /KG;Bulk Ex Works Value BRL;Net value Price BRL /KG;Net value BRL;Invoice Price BRL /KG;Mtl. Inv. Value BRL;Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ97\PAI;LZ97;06/08/2020;06/01/2020;06/09/2020;06/09/2020;06/08/2020;06/08/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3907.20.90;BR/SP;São Paulo;3567680;ZOR;P105;SILVER;N45;STOCK ITEM;100,0;82,88;8287,71;87,18;8718,47;119,84;11984,16;84,0408;0;84,0408;0;0,18006;BRL;1;T163;;5;14
LZ97\PAI;LZ97;07/03/2020;07/01/2020;07/03/2020;07/06/2020;07/03/2020;07/03/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3907.20.90;BR/SP;São Paulo;3573302;ZOR;P105;SILVER;N45;STOCK ITEM;200,0;88,29;17658,29;92,88;18576,12;127,67;25534,18;85,4016;0;85,4016;0;0,18465;BRL;1;T163;;5;14
LZ97\PAI;LZ97;08/31/2020;08/01/2020;08/25/2020;09/01/2020;08/31/2020;08/31/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3907.20.90;BR/SP;São Paulo;3590061;ZOR;P105;SILVER;N45;STOCK ITEM;150,0;92,22;13833,40;95,77;14365,56;131,64;19746,47;77,4128;0;77,4128;0;0,19148;BRL;1;T163;;5;14
LZ97\PAI;LZ97;09/16/2020;09/01/2020;09/16/2020;09/17/2020;09/16/2020;09/16/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3907.20.90;BR/SP;São Paulo;3623059;ZOR;P105;GOLD;N60;STOCK ITEM;75,0;77,18;5788,77;80,83;6062,44;111,11;8333,26;73,2004;0;73,2004;0;0,18572;BRL;1;T163;;5;14
LZ97\PAI;LZ97;10/07/2020;10/01/2020;10/08/2020;10/08/2020;10/07/2020;10/07/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3907.20.90;BR/SP;São Paulo;3605191;ZOR;P105;SILVER;N45;STOCK ITEM;200,0;93,11;18622,72;96,70;19339,13;132,92;26583,00;77,9752;0;77,9752;0;0,18149;BRL;1;T163;;5;14
LZ98\STH6;LZ98;03/28/2018;03/01/2018;04/01/2018;04/01/2018;03/28/2018;03/28/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.19;BR/SP;São Paulo;3127110;ZOR;P105;SIGNIFIC;N10;NON-STOCK ITEM;250,0;36,66;9164,05;44,96;11240,48;61,80;15450,83;28,8608;1,836;30,6968;0;0,31076;BRL;1;T163;;5;14
LZ99\PJ6;LZ99;03/28/2018;03/01/2018;04/01/2018;04/01/2018;03/28/2018;03/28/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.11.90;BR/SP;São Paulo;3127110;ZOR;P105;SIGNIFIC;N10;NON-STOCK ITEM;40,0;38,18;1527,10;46,62;1864,98;64,09;2563,55;29,3815;2,8675;32,249;0;0,31081;BRL;1;T163;;5;14
LZ99\PJ6;LZ99;10/04/2019;10/01/2019;09/19/2019;09/26/2019;09/26/2019;10/04/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.11.90;BR/SP;São Paulo;3494926;ZOR;P105;BRONZE;N10;NON-STOCK ITEM;20,0;0,01;0,29;0,01;0,29;0,02;0,40;46,8135;3,702;50,5155;0;0,24029;BRL;1;T163;;5;14
LZ100\STH6A;LZ100;02/27/2018;02/01/2018;03/01/2018;03/01/2018;02/27/2018;02/27/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SC;Santa Catarina;3072593;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;40,0;40,41;1616,45;42,44;1697,76;48,93;1957,07;28,83;7,684;36,514;0;0,31332;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;04/02/2018;04/01/2018;03/20/2018;04/03/2018;04/02/2018;04/02/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SP;São Paulo;3120087;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;20,0;44,95;898,92;78,67;1573,48;108,14;2162,86;28,6405;8,077;36,7175;0;0,30347;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;05/16/2018;05/01/2018;04/20/2018;05/17/2018;05/16/2018;05/16/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SP;São Paulo;3120080;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;60,0;49,70;2981,95;52,08;3124,71;71,59;4295,13;29,183;8,377;37,56;0;0,29145;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;06/12/2018;06/01/2018;05/25/2018;06/13/2018;06/12/2018;06/12/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SC;Santa Catarina;3177023;ZOR;P105;VALUE CG;N30;NON-STOCK ITEM;40,0;46,11;1844,38;70,58;2823,06;81,36;3254,24;38,663;8,4245;47,0875;0;0,27768;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;09/25/2018;09/01/2018;10/01/2018;09/26/2018;09/25/2018;09/25/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SC;Santa Catarina;3248888;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;40,0;50,71;2028,33;53,26;2130,36;61,39;2455,75;44,263;9,084;53,347;0;0,25245;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;11/07/2018;11/01/2018;11/08/2018;11/09/2018;11/08/2018;11/07/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SC;Santa Catarina;3285172;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;40,0;57,44;2297,43;59,99;2399,49;69,15;2765,99;34,634;8,2;42,834;0;0,26117;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;01/04/2019;01/01/2019;10/08/2018;01/07/2019;01/04/2019;01/04/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SC;Santa Catarina;3281392;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;100,0;47,07;4707,24;49,44;4944,00;56,99;5699,15;39,2375;6,4165;45,654;0;0,25853;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;01/16/2020;01/01/2020;01/15/2020;01/17/2020;01/16/2020;01/16/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SP;São Paulo;3530156;ZOR;P105;FIRST DI;N60;NON-STOCK ITEM;20,0;59,17;1183,43;62,02;1240,34;85,25;1704,93;36,16;7,05;43,21;0;0,2437;BRL;1;T163;;10;14
LZ100\STH6A;LZ100;08/25/2020;08/01/2020;08/21/2020;08/26/2020;08/25/2020;08/25/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3208.90.39;BR/SC;Santa Catarina;3613485;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;20,0;53,22;1064,35;55,95;1119,07;64,50;1289,99;60,1725;8,836;69,0085;0;0,19188;BRL;1;T163;;10;14
LZ101\SOH6B;LZ101;03/26/2020;03/01/2020;03/27/2020;03/27/2020;03/26/2020;03/26/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3567018;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;80,0;149,44;11955,50;153,93;12314,62;177,44;14195,53;101,062;11,625;112,687;0;0,23153;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;04/29/2020;04/01/2020;04/30/2020;04/30/2020;04/29/2020;04/29/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3577494;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;100,0;168,13;16813,36;173,18;17318,40;199,64;19963,57;106,1555;12,2565;118,412;0;0,20894;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;06/05/2020;06/01/2020;06/08/2020;06/08/2020;06/05/2020;06/05/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3588010;ZOR;P105;GOLD;N14;NON-STOCK ITEM;200,0;141,22;28244,90;143,22;28643,03;196,86;39371,86;144,3165;13,8185;158,135;0;0,17993;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;07/14/2020;07/01/2020;07/15/2020;07/15/2020;07/14/2020;07/14/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3600906;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;140,0;178,90;25045,79;184,27;25798,12;212,42;29738,46;143,1135;13,6035;156,717;0;0,18452;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;07/21/2020;07/01/2020;07/21/2020;07/22/2020;07/21/2020;07/21/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3907.99.91;BR/SP;São Paulo;3603261;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;40,0;165,26;6610,40;170,45;6817,91;234,29;9371,70;143,1135;13,6035;156,717;0;0,18452;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;07/21/2020;07/01/2020;07/22/2020;07/22/2020;07/21/2020;07/21/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3602361;ZOR;P105;GOLD;N14;NON-STOCK ITEM;200,0;148,40;29679,49;150,49;30097,83;206,86;41371,58;143,1135;13,6035;156,717;0;0,18452;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;08/03/2020;08/01/2020;08/04/2020;08/04/2020;08/03/2020;08/03/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3607126;ZOR;P105;GOLD;N14;NON-STOCK ITEM;200,0;143,97;28793,07;145,99;29198,93;200,68;40135,98;115,4645;13,5965;129,061;0;0,19129;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;08/13/2020;08/01/2020;08/14/2020;08/14/2020;08/13/2020;08/13/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3611258;ZOR;P105;GOLD;N14;NON-STOCK ITEM;200,0;150,94;30187,88;153,07;30613,39;210,40;42080,26;115,4645;13,5965;129,061;0;0,19129;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;08/19/2020;08/01/2020;08/20/2020;08/20/2020;08/19/2020;08/19/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3613342;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;240,0;183,32;43997,69;187,24;44936,84;215,84;51800,40;115,4645;13,5965;129,061;0;0,19129;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;08/31/2020;08/01/2020;09/01/2020;09/01/2020;08/31/2020;08/31/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3616244;ZOR;P105;GOLD;N14;NON-STOCK ITEM;200,0;151,29;30257,20;153,42;30683,68;210,88;42176,88;115,4645;13,5965;129,061;0;0,19129;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;10/05/2020;10/01/2020;10/06/2020;10/06/2020;10/05/2020;10/05/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3619996;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;300,0;187,47;56239,73;191,47;57440,17;220,71;66213,45;121,0815;14,3865;135,468;0;0,1815;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;10/06/2020;10/01/2020;10/07/2020;10/07/2020;10/06/2020;10/06/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3627335;ZOR;P105;GOLD;N14;NON-STOCK ITEM;200,0;155,77;31154,94;157,97;31594,09;217,14;43428,30;121,0815;14,3865;135,468;0;0,1815;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;11/05/2020;11/01/2020;11/06/2020;11/06/2020;11/05/2020;11/05/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3632447;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;240,0;195,32;46877,43;199,49;47878,05;229,96;55190,83;127,4315;15,107;142,5385;0;0,17914;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;11/05/2020;11/01/2020;11/06/2020;11/06/2020;11/05/2020;11/05/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3643023;ZOR;P105;GOLD;N14;NON-STOCK ITEM;60,0;157,52;9451,30;159,74;9584,52;219,58;13174,60;127,4315;15,107;142,5385;0;0,17914;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;11/12/2020;11/01/2020;11/13/2020;11/13/2020;11/12/2020;11/12/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3643036;ZOR;P105;GOLD;N14;NON-STOCK ITEM;340,0;149,46;50817,63;151,57;51533,91;208,34;70836,99;127,4315;15,107;142,5385;0;0,17914;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;11/30/2020;11/01/2020;12/01/2020;12/01/2020;11/30/2020;11/30/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3907.99.91;BR/SP;São Paulo;3652451;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;20,0;166,23;3324,65;170,00;3400,04;233,68;4673,59;127,4315;15,107;142,5385;0;0,17914;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;11/30/2020;11/01/2020;12/01/2020;12/01/2020;11/30/2020;11/30/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/CE;Ceará;3652453;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;20,0;166,23;3324,65;170,00;3400,04;195,97;3919,35;127,4315;15,107;142,5385;0;0,17914;BRL;1;T163;;5;14
LZ101\SOH6B;LZ101;12/04/2020;12/01/2020;12/07/2020;12/07/2020;12/04/2020;12/04/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3655137;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;200,0;188,10;37620,23;192,12;38423,23;221,46;44291,92;129,9935;14,81;144,8035;0;0,18294;BRL;1;T163;;5;14
LZ102\STH6A;LZ102;10/06/2020;10/01/2020;10/10/2020;10/07/2020;10/06/2020;10/06/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3208.10.30;BR/SP;São Paulo;3600794;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;20,0;79,75;1594,92;82,76;1655,23;113,76;2275,23;56,334;10,8795;67,2135;0;0,18149;BRL;1;T163;;5;14
LZ102\STH6A;LZ102;11/17/2020;11/01/2020;11/18/2020;11/18/2020;11/17/2020;11/17/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3208.10.30;BR/SP;São Paulo;3647862;ZOR;P105;BRONZE;N28;NON-STOCK ITEM;20,0;54,23;1084,61;56,91;1138,16;78,22;1564,47;58,128;11,351;69,479;0;0,17914;BRL;1;T163;;5;14
LZ103\STEY7E;LZ103;08/22/2018;08/01/2018;08/23/2018;08/23/2018;08/22/2018;08/22/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3251109;ZOR;P105;FIRST DI;N35;STOCK ITEM;20,0;126,27;2525,32;130,58;2611,64;179,49;3589,88;25,2735;86,8275;112,101;0;0,26872;BRL;1;P003;;10;14
LZ103\STEY7E;LZ103;12/11/2018;12/01/2018;12/12/2018;12/12/2018;12/11/2018;12/11/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3327756;ZOR;P105;FIRST DI;N35;STOCK ITEM;40,0;123,85;4954,05;128,09;5123,40;176,06;7042,47;33,6435;92,7495;126,393;0;0,25945;BRL;1;P003;;10;14
LZ103\STEY7E;LZ103;03/28/2019;03/01/2019;03/29/2019;03/29/2019;03/28/2019;03/28/2019;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3399496;ZOR;P105;BRONZE;N35;STOCK ITEM;40,0;124,73;4989,37;129,00;5159,91;177,32;7092,66;24,134;86,3405;110,4745;0;0,26605;BRL;1;P003;;10;14
LZ103\STEY7E;LZ103;05/30/2019;05/01/2019;05/31/2019;05/31/2019;05/30/2019;05/30/2019;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3440296;ZOR;P105;FIRST DI;N35;STOCK ITEM;40,0;126,56;5062,35;130,88;5235,39;179,91;7196,41;31,9825;91,9235;123,906;0;0,25359;BRL;1;P003;;10;14
LZ103\STEY7E;LZ103;09/19/2019;09/01/2019;09/20/2019;09/20/2019;09/19/2019;09/19/2019;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3496448;ZOR;P105;BRONZE;N35;STOCK ITEM;40,0;129,75;5189,90;134,18;5367,30;184,44;7377,73;85,1495;95,7065;180,856;0;0,25086;BRL;1;P003;;10;14
LZ103\STEY7E;LZ103;12/12/2019;12/01/2019;12/13/2019;12/13/2019;12/12/2019;12/12/2019;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3528845;ZOR;P105;BRONZE;N35;STOCK ITEM;40,0;130,29;5212,76;134,41;5377,50;184,76;7391,74;87,1475;96,5495;183,697;0;0,24331;BRL;1;P003;;10;14
LZ103\STEY7E;LZ103;03/06/2020;03/01/2020;03/09/2020;03/09/2020;03/06/2020;03/06/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3559173;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;146,30;2926,49;151,30;3026,52;207,97;4160,16;185,016;0;185,016;0;0,24426;BRL;1;;;10;14
LZ103\STEY7E;LZ103;03/10/2020;03/01/2020;03/11/2020;03/11/2020;03/10/2020;03/10/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3560232;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;134,85;2697,48;139,65;2793,50;191,95;3839,86;185,016;0;185,016;0;0,24426;BRL;1;;;10;14
LZ103\STEY7E;LZ103;03/24/2020;03/01/2020;03/25/2020;03/25/2020;03/24/2020;03/24/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3564797;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;136,71;2734,76;141,69;2834,33;194,76;3895,97;185,016;0;185,016;0;0,24426;BRL;1;;;10;14
LZ103\STEY7E;LZ103;07/21/2020;07/01/2020;07/23/2020;07/22/2020;07/21/2020;07/21/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3603314;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;169,81;3396,89;175,61;3513,00;241,40;4828,87;70,086;116,5285;186,6145;0;0,18464;BRL;1;T103;;10;14
LZ103\STEY7E;LZ103;08/21/2020;08/01/2020;08/24/2020;08/24/2020;08/21/2020;08/21/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3613018;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;180,69;3614,55;185,03;3701,44;254,34;5087,89;67,635;112,326;179,961;0;0,19141;BRL;1;T103;;10;14
LZ103\STEY7E;LZ103;09/17/2020;09/01/2020;09/21/2020;09/18/2020;09/17/2020;09/17/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3622931;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;167,97;3360,11;172,01;3440,88;236,44;4729,73;69,5395;120,124;189,6635;0;0,18605;BRL;1;T103;;10;14
LZ103\STEY7E;LZ103;10/02/2020;10/01/2020;10/05/2020;10/05/2020;10/02/2020;10/02/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3628428;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;180,47;3610,06;184,80;3696,82;254,03;5081,55;71,583;120,124;191,707;0;0,1815;BRL;1;T103;;10;14
LZ103\STEY7E;LZ103;10/16/2020;10/01/2020;10/19/2020;10/19/2020;10/16/2020;10/16/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3631464;ZOR;P105;BRONZE;N35;STOCK ITEM;20,0;179,62;3593,02;183,93;3679,39;252,83;5057,58;71,583;120,124;191,707;0;0,1815;BRL;1;T103;;10;14
LZ103\STEY7E;LZ103;11/12/2020;11/01/2020;11/13/2020;11/13/2020;11/12/2020;11/12/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3643840;ZOR;P105;BRONZE;N60;STOCK ITEM;20,0;171,32;3426,37;176,91;3538,21;243,18;4863,53;72,4935;122,6235;195,117;0;0,17918;BRL;1;T103;;10;14
LZ103\STEY7E;LZ103;12/15/2020;12/01/2020;12/16/2020;12/16/2020;12/15/2020;12/15/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3659077;ZOR;P105;BRONZE;N60;STOCK ITEM;20,0;160,41;3208,18;165,65;3312,91;227,69;4553,83;71,059;117,155;188,214;0;0,18287;BRL;1;T103;;10;14
LZ103\STEY7E;LZ103;12/22/2020;12/01/2020;12/23/2020;12/23/2020;12/22/2020;12/22/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3208.90.39;BR/SP;São Paulo;3652934;ZOR;P105;BRONZE;N60;STOCK ITEM;20,0;163,56;3271,22;168,90;3378,01;232,17;4643,31;71,059;117,155;188,214;0;0,18287;BRL;1;T103;;10;14
LZ104\SOH6;LZ104;05/29/2019;05/01/2019;05/30/2019;05/30/2019;05/29/2019;05/29/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3907.91.00;BR/SC;Santa Catarina;3444989;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;60,0;43,15;2589,23;45,55;2733,12;52,51;3150,56;26,9815;5,973;32,9545;0;0,25322;BRL;1;T163;;5;14
LZ105\SOH6;LZ105;10/06/2020;10/01/2020;09/20/2020;10/07/2020;10/06/2020;10/06/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.20.90;BR/SP;São Paulo;3595323;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;20,0;119,88;2397,59;123,30;2465,92;169,48;3389,59;94,1365;5,1015;99,238;0;0,18151;BRL;1;T163;;5;14
LZ105\SOH6;LZ105;11/16/2020;11/01/2020;11/17/2020;11/17/2020;11/16/2020;11/16/2020;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.20.90;BR/SP;São Paulo;3646162;ZOR;P105;BRONZE;N28;NON-STOCK ITEM;20,0;126,04;2520,74;129,46;2589,18;177,95;3559,00;98,076;4,7835;102,8595;0;0,17871;BRL;1;T163;;5;14
LZ106\SOH6;LZ106;03/26/2018;03/01/2018;03/08/2018;03/27/2018;03/26/2018;03/26/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.99;BR/SP;São Paulo;3121180;ZRCI;P105;VALUE CG;N30;NON-STOCK ITEM;20,0;94,09;1881,78;137,84;2756,70;189,46;3789,28;69,998;6,337;76,335;0;0,31009;BRL;1;T163;;5;14
LZ107\PL55;LZ107;11/10/2020;11/01/2020;11/09/2020;11/11/2020;11/10/2020;11/10/2020;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.19;BR/SP;São Paulo;3643288;ZOR;P105;PLATINUM;N45;STOCK ITEM;200,0;59,41;11882,53;61,64;12328,30;84,73;16946,12;3,58705;2,4385;6,02555;0,11515;0,17784;BRL;1;;BR23;5;14
LZ108\30A;LZ108;04/22/2020;04/01/2020;04/23/2020;04/23/2020;04/22/2020;04/22/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/RJ;Rio de Janeiro;3575326;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0;31,31;626,23;33,76;675,25;38,92;778,39;27,579;3,476;31,055;0;0,20679;BRL;1;T163;;10;14
LZ109\PJ6;LZ109;03/09/2018;03/01/2018;02/27/2018;03/12/2018;03/09/2018;03/09/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3907.20.90;BR/PR;Paraná;3061755;ZOR;P105;FIRST DI;CIA;STOCK ITEM;25,0;29,86;746,40;31,12;778,00;35,87;896,83;19,2716;6,702;25,9736;0;0,30992;BRL;1;T163;;5;14
LZ110\BX55N2;LZ110;01/16/2018;01/01/2018;01/17/2018;01/16/2018;01/16/2018;01/16/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3404.90.29;BR/SC;Santa Catarina;3087530;ZOR;P105;FIRST DI;N45;STOCK ITEM;250,0;26,21;6553,41;27,24;6810,18;31,40;7850,35;28,184;0,7884;28,9724;0;0,30465;BRL;1;T163;;15;14
LZ110\BX55N2;LZ110;01/19/2018;01/01/2018;01/22/2018;01/22/2018;01/19/2018;01/19/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3404.90.29;BR/PR;Paraná;3094902;ZOR;P105;FIRST DI;N30;STOCK ITEM;50,0;45,17;2258,63;46,56;2328,24;53,68;2683,84;28,184;0,7884;28,9724;0;0,30465;BRL;1;T163;;15;14
LZ110\BX55N2;LZ110;02/06/2018;02/01/2018;02/06/2018;02/06/2018;02/06/2018;02/06/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3404.90.29;BR/SC;Santa Catarina;3104319;ZOR;P105;FIRST DI;N45;STOCK ITEM;250,0;26,54;6633,77;27,57;6893,68;31,79;7946,60;27,6976;0,7924;28,49;0;0,31188;BRL;1;T163;;15;14
LZ110\BX55N2;LZ110;02/07/2018;02/01/2018;02/08/2018;02/08/2018;02/07/2018;02/07/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3404.90.29;BR/PR;Paraná;3109636;ZOR;P105;FIRST DI;N30;STOCK ITEM;50,0;45,85;2292,67;47,27;2363,33;54,49;2724,30;27,6976;0,7924;28,49;0;0,31188;BRL;1;T163;;15;14
LZ110\BX55N2;LZ110;02/21/2018;02/01/2018;02/22/2018;02/22/2018;02/21/2018;02/21/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3404.90.29;BR/PR;Paraná;3119652;ZOR;P105;FIRST DI;N30;STOCK ITEM;50,0;45,70;2285,21;47,11;2355,63;54,31;2715,42;27,6976;0,7924;28,49;0;0,31188;BRL;1;T163;;15;14
